packet_count,total_bytes,duration_seconds,avg_packet_size,min_packet_size,max_packet_size,packet_size_std,avg_inter_arrival_time,inter_arrival_time_std,packets_per_second,bytes_per_second,forward_packet_count,reverse_packet_count,forward_reverse_ratio,burst_count,avg_burst_size,esp_packet_count,ike_packet_count,ah_packet_count,tcp_packet_count,udp_packet_count,unique_endpoints_count,unique_spi_count,label,is_anomaly
55,5553.766844293335,85.48621891658466,100.97757898715156,78.0,120.0,8.0,1.5542948893924484,0.2,0.6433785550120966,64.96680885737342,27,28,1.0,27,2.0,0,55,0,0,55,1,1,Tunnel keep-alive,0
1805,350596.7556500961,35.9497960618076,194.23642972304495,160.33268039884365,226.8289966218168,17.95226912553673,0.021565426220056198,0.001529151790604153,50.2089079141564,9752.399013538874,904,901,1.0033296337402886,4,451.25,1805,0,0,0,1805,1,2,VoIP,0
14040,16525909.713846045,34.36689993244164,1177.059096427781,80.0,1420.0,225.11896167769828,0.0024477848954730513,0.042381548297360724,408.5326295825284,480867.0478376762,1450,12590,0.11517077045274027,39,360.0,14040,0,0,14040,0,2,2,Video streaming,0
649,540591.09793859,8.472145006438154,832.9600892736364,60.0,1420.0,409.5132584683294,0.013054152552292995,0.1685015664871113,76.60397685672422,63808.05540129257,238,411,0.5790754257907542,32,20.28125,649,0,0,649,0,4,2,Web browsing,0
13357,19126936.827680323,47.363108859347115,1431.9785002381016,70.0,1420.0,119.5712640099649,0.003545939122508581,0.008382279870504009,282.01273779696146,403836.1773185339,12219,1138,10.73725834797891,5,2671.4,13357,0,0,13357,0,1,2,File transfer,0
292,38091.89441640484,57.067894813642084,130.45169320686588,70.0,350.0,21.842522547279096,0.19543799593713043,2.8270601874752854,5.116712311774244,667.4837847233672,155,137,1.1313868613138687,8,36.5,292,0,0,0,292,2,2,Messaging,0
90,7560.0,45.0,84.0,84.0,84.0,0.0,0.4952653787682445,0.005,2.0,168.0,45,45,1.0,90,1.0,0,0,0,0,0,1,0,ICMP/ping,0
21,2074.960807217669,263.26407976117474,98.80765748655567,78.0,120.0,8.0,12.53638475053213,0.2,0.07976781344059762,7.881670788890041,10,11,1.0,10,2.0,0,21,0,0,21,1,1,Tunnel keep-alive,0
1388,248262.39376412056,27.46424210636843,178.86339608366035,158.85885531929523,217.1634268386109,17.658191168463937,0.01877409226238999,0.003969168925947788,50.53844175361932,9039.47732482861,695,693,1.002886002886003,6,231.33333333333334,1388,0,0,0,1388,1,2,VoIP,0
11490,15002886.915233279,17.436522441962147,1305.73428331012,80.0,1420.0,264.58037313695553,0.0015175389418591947,0.018339847039723373,658.9616730196472,860428.8478491466,1737,9753,0.178099046447247,32,359.0625,11490,0,0,11490,0,2,2,Video streaming,0
1806,1517341.9211491293,45.92157191912222,840.1671767160184,60.0,1420.0,456.6501442924717,0.02542722697625815,0.10862486941852344,39.32792203151833,33042.02921932845,744,1062,0.7005649717514124,35,51.6,1806,0,0,1806,0,4,2,Web browsing,0
20749,28774824.487356603,30.945551402399666,1386.8053635045835,70.0,1420.0,180.24017844513241,0.0014914237506578468,0.004071200047819486,670.5002515609085,929853.3450958404,18558,2191,8.470104974897307,11,1886.2727272727273,20749,0,0,20749,0,1,2,File transfer,0
208,26760.279077146766,96.51199191187963,128.65518787089792,70.0,350.0,54.45782744085297,0.4639999611148059,2.665089187614391,2.155172594405829,277.2741350274924,83,125,0.664,12,17.333333333333332,208,0,0,0,208,2,2,Messaging,0
107,10486.0,53.0,98.0,98.0,98.0,0.0,0.5064726748644048,0.005,2.018867924528302,197.8490566037736,53,53,1.0,107,1.0,0,0,0,0,0,1,0,ICMP/ping,0
11,807.5399891796961,194.2466376911854,73.41272628906329,78.0,120.0,8.0,17.65878524465322,0.2,0.05662903683042315,4.157291980845138,5,6,1.0,5,2.0,0,11,0,0,11,1,1,Tunnel keep-alive,0
392,84424.05381932906,8.226502526641902,215.3674842329823,190.02598408385563,246.06070269449276,17.881421447580557,0.019141629229871157,0.0023035253704631617,47.650869701977264,10262.447929228481,200,192,1.0416666666666667,3,130.66666666666666,392,0,0,0,392,1,2,VoIP,0
11930,15380726.728397613,12.010257669585686,1289.2478397650975,80.0,1420.0,227.73804462007166,0.0010067273821949443,0.039970862112108395,993.3175730451707,1280632.5352491958,1266,10664,0.1187171792948237,49,243.46938775510205,11930,0,0,11930,0,2,2,Video streaming,0
673,461699.1499712354,25.72767841909537,686.0314264059962,60.0,1420.0,481.38573874998417,0.03822834831960679,0.2763247497526289,26.158598107339987,17945.620372359645,251,422,0.5947867298578199,16,42.0625,673,0,0,673,0,4,2,Web browsing,0
4601,6249585.046255828,19.612063360212726,1358.3101600208277,70.0,1420.0,132.04012861402148,0.004262565390178815,0.0024785815894516837,234.60050661136015,318660.25167624385,4271,330,12.942424242424243,10,460.1,4601,0,0,4601,0,1,2,File transfer,0
75,8515.30552313285,58.213346980913165,113.53740697510469,70.0,350.0,33.05128606275786,0.7761779597455088,0.5518950803099105,1.2883643337771111,146.27754569626148,41,34,1.2058823529411764,3,25.0,75,0,0,0,75,2,2,Messaging,0
61,5124.0,30.0,84.0,84.0,84.0,0.0,0.4919527542758162,0.005,2.033333333333333,170.8,30,30,1.0,61,1.0,0,0,0,0,0,1,0,ICMP/ping,0
56,5199.644257908794,317.3242942494081,92.8507903197999,78.0,120.0,8.0,5.666505254453717,0.2,0.1764756150563926,16.38590033015883,28,28,1.0,28,2.0,0,56,0,0,56,1,1,Tunnel keep-alive,0
988,201411.68874067484,20.11964534535261,203.8579845553389,183.59340829723303,234.09359368672852,16.54163869132335,0.01927800447640936,0.004739182069971133,49.10623338737012,10010.697767453365,489,499,0.9799599198396793,9,109.77777777777777,988,0,0,0,988,1,2,VoIP,0
12962,15928503.477174954,107.70104846274344,1228.8615550975894,80.0,1420.0,243.34527873815878,0.008308983834496485,0.03639377517011892,120.35166031353806,147895.52845147124,1806,11156,0.16188598063822157,28,462.92857142857144,12962,0,0,12962,0,2,2,Video streaming,0
1139,812213.2078397594,13.793386985154276,713.093246566953,60.0,1420.0,453.6869995678984,0.01211008514938918,0.09189163482612663,82.57580253681692,58884.247118850406,394,745,0.5288590604026846,12,94.91666666666667,1139,0,0,1139,0,4,2,Web browsing,0
12891,18224153.08698982,81.67965053711296,1413.7113557512855,70.0,1420.0,115.57732605801702,0.006336176443806761,0.0059234081105402,157.82388777658502,223117.42235857475,11070,1821,6.079077429983526,6,2148.5,12891,0,0,12891,0,1,2,File transfer,0
64,11040.84297375361,41.61345628476101,172.51317146490015,70.0,350.0,58.03274639665726,0.6502102544493907,1.0247440739655769,1.5379640557142815,265.31905685029113,28,36,0.7777777777777778,13,4.923076923076923,64,0,0,0,64,2,2,Messaging,0
35,2940.0,17.0,84.0,84.0,84.0,0.0,0.5055730429378049,0.005,2.0588235294117645,172.94117647058823,17,17,1.0,35,1.0,0,0,0,0,0,1,0,ICMP/ping,0
7,634.6098376613479,472.2985555808346,90.65854823733542,78.0,120.0,8.0,67.47122222583351,0.2,0.014821133618313468,1.3436624570678652,3,4,1.0,3,2.0,0,7,0,0,7,1,1,Tunnel keep-alive,0
1832,354528.5959151842,36.648141718665194,193.5199759362359,163.95679746511902,228.87937549747255,14.428496009709248,0.027001269601116692,0.0035330528064376416,49.98889204433925,9673.849185499626,911,921,0.98914223669924,9,203.55555555555554,1832,0,0,0,1832,1,2,VoIP,0
3728,4855046.5128657855,110.94120056948768,1302.319343579878,80.0,1420.0,321.24023168244173,0.02975890573215871,0.014832585583796245,33.6033861258332,43762.33976145627,497,3231,0.15382234602290312,28,133.14285714285714,3728,0,0,3728,0,2,2,Video streaming,0
1303,1203213.6753512952,39.960492707393726,923.4180163862588,60.0,1420.0,403.3936660205961,0.03066806807935052,0.0871266954109202,32.60720556027857,30110.081078371426,507,796,0.6369346733668342,11,118.45454545454545,1303,0,0,1303,0,4,2,Web browsing,0
15204,21006704.256670438,44.39111450139759,1381.6564230906629,70.0,1420.0,123.7483305169384,0.002919699717271612,0.0036990783369508264,342.50097504358274,473218.6720837809,13900,1304,10.659509202453988,12,1267.0,15204,0,0,15204,0,1,2,File transfer,0
227,29866.457318035093,128.33357646639666,131.57029655522066,70.0,350.0,34.50007938126053,0.5653461518343466,2.5599941296999456,1.7688278177101884,232.7252005312533,100,127,0.7874015748031497,13,17.46153846153846,227,0,0,0,227,2,2,Messaging,0
195,19110.0,97.0,98.0,98.0,98.0,0.0,0.5033301204711625,0.005,2.0103092783505154,197.01030927835052,97,97,1.0,195,1.0,0,0,0,0,0,1,0,ICMP/ping,0
18,1233.9053310452641,245.18201788996578,68.55029616918134,78.0,120.0,8.0,13.62122321610921,0.2,0.07341484565184607,5.0326094126487835,9,9,1.0,9,2.0,0,18,0,0,18,1,1,Tunnel keep-alive,0
1438,290422.95476729184,28.672366487274683,201.96311179922938,164.89002082040713,236.46885348632048,10.40591060081167,0.01778410341907459,0.0013482848223092328,50.152818765001854,10129.019343282558,722,716,1.0083798882681565,8,179.75,1438,0,0,0,1438,1,2,VoIP,0
13653,17468145.185058717,42.77749590454281,1279.4364011615555,80.0,1420.0,218.48711871988272,0.003133193869811969,0.0315375362634564,319.16314200500227,408348.9417902946,2629,11024,0.23847968069666184,44,310.29545454545456,13653,0,0,13653,0,2,2,Video streaming,0
267,212031.86910268056,44.30826213796538,794.1268505718373,60.0,1420.0,386.0329149812578,0.16594854733320366,0.16094283477306126,6.025964168231775,4785.379946576641,91,176,0.5170454545454546,17,15.705882352941176,267,0,0,267,0,4,2,Web browsing,0
19296,26186195.427514028,27.59122003315599,1357.078950430868,70.0,1420.0,175.98236584283885,0.001429893243841003,0.0040494113418052665,699.3529092520106,949077.1120684926,18238,1058,17.238185255198488,8,2412.0,19296,0,0,19296,0,1,2,File transfer,0
66,6803.073869572362,159.7521772926079,103.07687681170246,70.0,350.0,21.98423633397931,2.4204875347364836,1.1426567304730217,0.41313990906748016,42.58517151294661,32,34,0.9411764705882353,7,9.428571428571429,66,0,0,0,66,2,2,Messaging,0
28,2744.0,14.0,98.0,98.0,98.0,0.0,0.4985688426303622,0.005,2.0,196.0,14,14,1.0,28,1.0,0,0,0,0,0,1,0,ICMP/ping,0
31,3095.9795594302004,201.34559407262051,99.87030836871614,78.0,120.0,8.0,6.49501916363292,0.2,0.1539641338703396,15.376445527353109,15,16,1.0,15,2.0,0,31,0,0,31,1,1,Tunnel keep-alive,0
1656,276648.1849238773,33.064852432827536,167.0580826835008,128.86711322325803,198.43719234913783,16.43261880772467,0.019513628073560427,0.0042472268734035454,50.08339303386352,8366.83561452144,825,831,0.9927797833935018,1,1656.0,1656,0,0,0,1656,1,2,VoIP,0
13854,15889149.058882141,101.62311315505272,1146.8997443974406,80.0,1420.0,281.6893173066124,0.007335290396640156,0.01287477209532838,136.32725439991282,156353.69322566487,2417,11437,0.2113316429133514,15,923.6,13854,0,0,13854,0,2,2,Video streaming,0
2708,2561483.7955863187,6.1012776352703195,945.895050068803,60.0,1420.0,359.3760412265616,0.002253056733851669,0.14686661595543915,443.84146434274186,419827.4441370887,1049,1659,0.6323086196503918,14,193.42857142857142,2708,0,0,2708,0,4,2,Web browsing,0
15147,22009698.25038732,65.72838855629394,1453.0731003094552,70.0,1420.0,121.91260646708008,0.004339366776014652,0.002015588684652593,230.44836991594818,334858.327335027,13778,1369,10.064280496712929,5,3029.4,15147,0,0,15147,0,1,2,File transfer,0
45,6011.764231342518,14.567501187639,133.5947606965004,70.0,350.0,35.219275419721434,0.3237222486142,0.7653139637274887,3.0890678792725255,412.683284106659,22,23,0.9565217391304348,12,3.75,45,0,0,0,45,2,2,Messaging,0
11,1078.0,5.0,98.0,98.0,98.0,0.0,0.49385991392928597,0.005,2.2,215.6,5,5,1.0,11,1.0,0,0,0,0,0,1,0,ICMP/ping,0
31,3142.3646960525057,343.5266437325077,101.36660309846792,78.0,120.0,8.0,11.081504636532506,0.2,0.09024045315139698,9.147368198023546,15,16,1.0,15,2.0,0,31,0,0,31,1,1,Tunnel keep-alive,0
980,212799.30169003012,19.71829079875479,217.1421445816634,186.92272972076213,245.71743040395705,5.806729462660669,0.02371508849753033,0.001088343381204719,49.70004804178499,10791.975017604893,491,489,1.0040899795501022,7,140.0,980,0,0,0,980,1,2,VoIP,0
7447,9814510.978946155,70.57265051602207,1317.914727936908,80.0,1420.0,290.0377115149374,0.009476655098163296,0.06118754125431626,105.52246437604482,139069.6099293872,1317,6130,0.21484502446982057,50,148.94,7447,0,0,7447,0,2,2,Video streaming,0
177,129833.90253677209,36.54598040146905,733.5248730891078,60.0,1420.0,401.2461669035903,0.20647446554502288,0.21211613922505929,4.843213892625113,3552.61785593124,54,123,0.43902439024390244,39,4.538461538461538,177,0,0,177,0,4,2,Web browsing,0
13619,19342250.196034096,20.74429102043771,1420.2401201287978,70.0,1420.0,159.7312378330712,0.0015231875336249145,0.00454271968249698,656.5179782033657,932413.1722302635,12220,1399,8.73481057898499,7,1945.5714285714287,13619,0,0,13619,0,1,2,File transfer,0
281,35479.02779272955,45.18891221165989,126.25988538337916,70.0,350.0,54.05622991565896,0.16081463420519534,0.7106609153896277,6.218339549397139,785.1268387818163,132,149,0.8859060402684564,7,40.142857142857146,281,0,0,0,281,2,2,Messaging,0
20,1680.0,10.0,84.0,84.0,84.0,0.0,0.4879182117635441,0.005,2.0,168.0,10,10,1.0,20,1.0,0,0,0,0,0,1,0,ICMP/ping,0
28,2505.557367385638,486.0723360559925,89.48419169234421,78.0,120.0,8.0,17.359726287714018,0.2,0.057604594878188205,5.1547006104396225,14,14,1.0,14,2.0,0,28,0,0,28,1,1,Tunnel keep-alive,0
1232,235669.619368803,24.775323346708323,191.29027546169073,170.4603289514926,217.73162616560532,13.396169920005125,0.018165844257834116,0.0044317396559893155,49.72689892919944,9512.272194022215,618,614,1.006514657980456,3,410.6666666666667,1232,0,0,0,1232,1,2,VoIP,0
5726,7481930.5959301945,114.84321258335515,1306.6592029217943,80.0,1420.0,279.13819599082484,0.020056446486789233,0.028123299235519775,49.859280937861016,65149.08828851929,602,5124,0.11748633879781421,31,184.70967741935485,5726,0,0,5726,0,2,2,Video streaming,0
1780,1495878.8273323928,48.55402280876511,840.3813636698836,60.0,1420.0,471.7358006527322,0.027277540903800624,0.17056850002038587,36.66019614915758,30808.54563223446,549,1231,0.44597887896019495,17,104.70588235294117,1780,0,0,1780,0,4,2,Web browsing,0
15708,22100948.700689565,73.66836476457391,1406.9868029468785,70.0,1420.0,158.2686146554583,0.004689862793772212,0.0021169663094239965,213.225854139683,300005.96282161004,13542,2166,6.252077562326869,14,1122.0,15708,0,0,15708,0,1,2,File transfer,0
281,41454.69081924902,42.64397275317857,147.52559010408905,70.0,350.0,46.66742607570052,0.1517579101536604,2.058448914899768,6.58944234924864,972.1113710297805,146,135,1.0814814814814815,11,25.545454545454547,281,0,0,0,281,2,2,Messaging,0
11,1078.0,5.0,98.0,98.0,98.0,0.0,0.49311411975363373,0.005,2.2,215.6,5,5,1.0,11,1.0,0,0,0,0,0,1,0,ICMP/ping,0
41,3600.9102362070794,166.68018906637826,87.82707893187998,78.0,120.0,8.0,4.065370465033616,0.2,0.2459800425572608,21.60370861334374,20,21,1.0,20,2.0,0,41,0,0,41,1,1,Tunnel keep-alive,0
411,78778.35028359268,7.9774789761437255,191.6748182082547,161.54110239117463,228.79483970611776,16.249305227036118,0.023992421726103233,0.004220467405264711,51.5200354935533,9875.093437309659,201,210,0.9571428571428572,7,58.714285714285715,411,0,0,0,411,1,2,VoIP,0
12283,13693006.795426691,111.49096535639293,1114.7933562994945,80.0,1420.0,310.5698620934959,0.009076851368264506,0.012569906043814666,110.17036188301053,122817.18748829121,1811,10472,0.17293735676088617,58,211.77586206896552,12283,0,0,12283,0,2,2,Video streaming,0
1965,1618010.2976429889,55.62947368064051,823.414909741979,60.0,1420.0,351.8004540909024,0.028310164722972268,0.18820371892958726,35.32300181879728,29085.486354440724,807,1158,0.6968911917098446,31,63.38709677419355,1965,0,0,1965,0,4,2,Web browsing,0
7682,10682132.168331364,17.68627271464495,1390.5405061613335,70.0,1420.0,161.41862443190115,0.0023023005356215764,0.003129488044367566,434.3481593857248,603978.7094024693,6901,781,8.836107554417413,15,512.1333333333333,7682,0,0,7682,0,1,2,File transfer,0
37,5617.18306990515,22.732293140337234,151.81575864608513,70.0,350.0,24.24641414189869,0.6143863010901955,2.5936812990469362,1.6276404571937129,247.10147081192437,16,21,0.7619047619047619,13,2.8461538461538463,37,0,0,0,37,2,2,Messaging,0
83,8134.0,41.0,98.0,98.0,98.0,0.0,0.49583442370161795,0.005,2.024390243902439,198.390243902439,41,41,1.0,83,1.0,0,0,0,0,0,1,0,ICMP/ping,0
47,4850.301464847888,371.47627660465815,103.19790350740188,78.0,120.0,8.0,7.903750566056557,0.2,0.12652221140360875,13.056826963972718,23,24,1.0,23,2.0,0,47,0,0,47,1,1,Tunnel keep-alive,0
1042,185860.60936075618,21.131935622963763,178.36910687212685,150.71144392644317,212.75061928234308,13.212768260899917,0.014368327679584113,0.0047751124454734764,49.30925489228133,8795.247755666272,517,525,0.9847619047619047,2,521.0,1042,0,0,0,1042,1,2,VoIP,0
8072,10978347.948483054,53.258763360913676,1360.0530164126676,80.0,1420.0,251.92953300204914,0.00659796374639664,0.05576507257871232,151.56191189230648,206132.23544240242,1089,6983,0.1559501646856652,22,366.90909090909093,8072,0,0,8072,0,2,2,Video streaming,0
1665,1429974.948714577,25.17390763554476,858.8438130417879,60.0,1420.0,364.9242003309447,0.01511946404537223,0.2416489861780129,66.1399105814257,56803.85299799454,740,925,0.8,33,50.45454545454545,1665,0,0,1665,0,4,2,Web browsing,0
17577,25274955.131889522,87.85639894378545,1437.9561433628903,70.0,1420.0,128.5205802680414,0.004998372813550973,0.006676933781553586,200.06510864674263,287684.85205114767,15741,1836,8.573529411764707,7,2511.0,17577,0,0,17577,0,1,2,File transfer,0
298,47695.85701670499,55.08545128946095,160.053211465453,70.0,350.0,26.79036805571306,0.18485050768275485,0.7391017400592899,5.409776865293902,865.8521606018004,144,154,0.935064935064935,11,27.09090909090909,298,0,0,0,298,2,2,Messaging,0
145,14210.0,72.0,98.0,98.0,98.0,0.0,0.5020475888240178,0.005,2.013888888888889,197.36111111111111,72,72,1.0,145,1.0,0,0,0,0,0,1,0,ICMP/ping,0
35,3488.057397818215,94.49507441268753,99.65878279480614,78.0,120.0,8.0,2.6998592689339294,0.2,0.37038967604961925,36.91258427486762,17,18,1.0,17,2.0,0,35,0,0,35,1,1,Tunnel keep-alive,0
1562,316911.68629509944,31.083275489064448,202.8884035179894,172.5935596428538,224.87999778878998,5.240422346826847,0.023434278834356892,0.004854740754748196,50.25210424009318,10195.569202692091,780,782,0.9974424552429667,6,260.3333333333333,1562,0,0,0,1562,1,2,VoIP,0
12211,16079710.145012712,18.76865805060135,1316.8217299985843,80.0,1420.0,286.34978794961296,0.001537028748718479,0.01882807256627874,650.6059179659229,856732.0104432036,1931,10280,0.18784046692607004,23,530.9130434782609,12211,0,0,12211,0,2,2,Video streaming,0
2691,2269538.488520033,13.832653227381972,843.3810808324166,60.0,1420.0,430.6010745264772,0.005140339363575612,0.09798885974893144,194.53968488656392,164071.089704428,1097,1594,0.6882057716436637,16,168.1875,2691,0,0,2691,0,4,2,Web browsing,0
7812,10839188.580936436,38.45936103069971,1387.504938675939,70.0,1420.0,166.97544512182478,0.004923113291180199,0.004621357456502209,203.12349947166743,281834.85867807805,6873,939,7.319488817891374,19,411.1578947368421,7812,0,0,7812,0,1,2,File transfer,0
259,44105.9148325977,36.32578759339962,170.2931074617672,70.0,350.0,34.91999342267452,0.14025400615212208,1.0225925934648057,7.129921115517953,1214.1764227188216,139,120,1.1583333333333334,7,37.0,259,0,0,0,259,2,2,Messaging,0
160,13440.0,80.0,84.0,84.0,84.0,0.0,0.4837888052294382,0.005,2.0,168.0,80,80,1.0,160,1.0,0,0,0,0,0,1,0,ICMP/ping,0
54,4792.108080561972,591.7134178990534,88.74274223262911,78.0,120.0,8.0,10.957655887019508,0.2,0.09126039458718582,8.098697672898654,27,27,1.0,27,2.0,0,54,0,0,54,1,1,Tunnel keep-alive,0
660,138273.2441452632,12.830353130043266,209.50491537161088,180.994802186174,240.81323416666163,5.315137354795411,0.01790540097616685,0.0011377252342932582,51.440517132342904,10777.041188483401,334,326,1.0245398773006136,5,132.0,660,0,0,0,660,1,2,VoIP,0
9447,12152436.792769352,107.37627665783218,1286.3805221519374,80.0,1420.0,336.9844529418906,0.011366177268744806,0.037158092807852046,87.98032762957536,113176.17979523167,1728,7719,0.22386319471434124,19,497.2105263157895,9447,0,0,9447,0,2,2,Video streaming,0
2629,1884709.1283314212,56.44669693172893,716.8920229484295,60.0,1420.0,462.7134976296954,0.02147078620453744,0.28533359819672544,46.5749130224523,33389.183615312984,1055,1574,0.670266836086404,21,125.19047619047619,2629,0,0,2629,0,4,2,Web browsing,0
9242,12593703.173864685,94.43630552722502,1362.6599409072371,70.0,1420.0,170.08084180017403,0.010218167661461266,0.007887846695728477,97.86490426963628,133356.58466895498,8714,528,16.50378787878788,14,660.1428571428571,9242,0,0,9242,0,1,2,File transfer,0
190,20811.10218879434,145.65966598726808,109.5321167831281,70.0,350.0,49.54184213587854,0.7666298209856215,0.6594863906339947,1.3044105155136607,142.87484491838262,90,100,0.9,5,38.0,190,0,0,0,190,2,2,Messaging,0
19,1862.0,9.0,98.0,98.0,98.0,0.0,0.498674343226551,0.005,2.111111111111111,206.88888888888889,9,9,1.0,19,1.0,0,0,0,0,0,1,0,ICMP/ping,0
28,2471.680724134594,263.6889625271249,88.2743115762355,78.0,120.0,8.0,9.417462947397317,0.2,0.10618571111833976,9.373470548204459,14,14,1.0,14,2.0,0,28,0,0,28,1,1,Tunnel keep-alive,0
1643,352848.77448386047,32.98887289698818,214.758840221461,179.94145485375665,245.61030676078013,14.803801550666298,0.021182215130340392,0.0020959551261720724,49.80467217326491,10695.993633540445,819,824,0.9939320388349514,9,182.55555555555554,1643,0,0,0,1643,1,2,VoIP,0
8422,10213792.339668052,58.90308511763713,1212.7514058024285,80.0,1420.0,208.76869808553155,0.006993954537833903,0.03099505782311464,142.98062628095232,173399.95552473658,1241,7181,0.1728171563849046,53,158.9056603773585,8422,0,0,8422,0,2,2,Video streaming,0
2515,2288634.901142546,57.466986687157686,909.9939964781495,60.0,1420.0,479.8356830142147,0.022849696495887747,0.19430401825223753,43.76425744560632,39825.2115358259,1008,1507,0.6688785666887856,33,76.21212121212122,2515,0,0,2515,0,4,2,Web browsing,0
7565,10900582.23355438,69.82652844197617,1440.922965440103,70.0,1420.0,141.0731543491012,0.009230208650624742,0.005541735591796914,108.33991276376138,156109.4683750811,6435,1130,5.6946902654867255,12,630.4166666666666,7565,0,0,7565,0,1,2,File transfer,0
251,30867.459774212934,122.42825542060315,122.97792738730253,70.0,350.0,21.536035093053783,0.48776197378726355,1.4206252684878327,2.0501803210189324,252.12692664914283,149,102,1.4607843137254901,5,50.2,251,0,0,0,251,2,2,Messaging,0
52,5096.0,26.0,98.0,98.0,98.0,0.0,0.49893324318055676,0.005,2.0,196.0,26,26,1.0,52,1.0,0,0,0,0,0,1,0,ICMP/ping,0
31,3208.2703985094968,374.31787080708074,103.49259350030634,78.0,120.0,8.0,12.074770026034862,0.2,0.08281731228370086,8.570978434964982,15,16,1.0,15,2.0,0,31,0,0,31,1,1,Tunnel keep-alive,0
1590,334537.58298504446,32.017362753036366,210.40099558807827,184.50207910723142,239.91026771146068,16.353914890121622,0.019732500255095094,0.003756484361983033,49.66055487656342,10448.630187485338,791,799,0.9899874843554443,9,176.66666666666666,1590,0,0,0,1590,1,2,VoIP,0
9945,12798109.806786843,62.86159349198949,1286.8888694607183,80.0,1420.0,262.5746418463553,0.006320924433583659,0.07144245834038375,158.20470731890214,203591.87694498576,1197,8748,0.1368312757201646,37,268.7837837837838,9945,0,0,9945,0,2,2,Video streaming,0
306,223492.97697222346,50.24866069444635,730.3692057915799,60.0,1420.0,396.7072909838877,0.164211309458975,0.15042422318994414,6.089714547035085,4447.739977215446,114,192,0.59375,12,25.5,306,0,0,306,0,4,2,Web browsing,0
6428,8712756.42943451,68.57498994053364,1355.4381501920518,70.0,1420.0,151.31898917098297,0.01066816893909982,0.0074384291546078975,93.73679829299554,127054.43248318337,6089,339,17.96165191740413,16,401.75,6428,0,0,6428,0,1,2,File transfer,0
26,3905.6725077334736,11.62237002142853,150.21817337436437,70.0,350.0,23.01205734393879,0.44701423159340503,1.439631162954948,2.237065241604163,336.0478543130585,14,12,1.1666666666666667,9,2.888888888888889,26,0,0,0,26,2,2,Messaging,0
19,1862.0,9.0,98.0,98.0,98.0,0.0,0.48670814866655115,0.005,2.111111111111111,206.88888888888889,9,9,1.0,19,1.0,0,0,0,0,0,1,0,ICMP/ping,0
10,913.8811562220978,303.12759480321336,91.38811562220978,78.0,120.0,8.0,30.312759480321336,0.2,0.032989408326522945,3.014839862452569,5,5,1.0,5,2.0,0,10,0,0,10,1,1,Tunnel keep-alive,0
1745,356285.77551182423,35.10967134350452,204.17522951967004,178.5387294537606,227.86125745867201,5.590428197295942,0.018472359912202595,0.0010873868479448073,49.70140514638666,10147.795803213607,871,874,0.9965675057208238,9,193.88888888888889,1745,0,0,0,1745,1,2,VoIP,0
4645,5459257.9792322125,61.4492677568266,1175.2977350338456,80.0,1420.0,204.06599785043497,0.01322912115324577,0.06484510518115362,75.59081124256312,88841.70924275539,469,4176,0.11230842911877395,28,165.89285714285714,4645,0,0,4645,0,2,2,Video streaming,0
1115,1173121.1850341612,54.13174715834675,1052.1266233490235,60.0,1420.0,414.9259881585758,0.048548652159952244,0.18388561827444955,20.597894184689633,21671.59285663799,414,701,0.5905848787446505,17,65.58823529411765,1115,0,0,1115,0,4,2,Web browsing,0
24622,33998427.52743645,89.86820818333243,1380.8150242643346,70.0,1420.0,161.5069754014698,0.003649915042780133,0.009342168059312778,273.97897986094,378314.2917246016,23297,1325,17.582641509433962,11,2238.3636363636365,24622,0,0,24622,0,1,2,File transfer,0
201,31831.355594722554,161.37496116018457,158.3649532075749,70.0,350.0,30.508837742452112,0.8028605032845003,1.6806212473628963,1.245546388082366,197.25089546652782,93,108,0.8611111111111112,11,18.272727272727273,201,0,0,0,201,2,2,Messaging,0
102,8568.0,51.0,84.0,84.0,84.0,0.0,0.5011053531747394,0.005,2.0,168.0,51,51,1.0,102,1.0,0,0,0,0,0,1,0,ICMP/ping,0
46,3943.8949729558167,301.6780017572734,85.73684723816993,78.0,120.0,8.0,6.558217429505944,0.2,0.15248045840946353,13.0731937694583,23,23,1.0,23,2.0,0,46,0,0,46,1,1,Tunnel keep-alive,0
1376,240011.51206028007,27.459562941772898,174.42697097404076,148.09782835655244,196.16631137915942,9.548296757663758,0.020221798361091507,0.004866233757522176,50.110047378312714,8740.54377956476,689,687,1.002911208151383,6,229.33333333333334,1376,0,0,0,1376,1,2,VoIP,0
6490,8897948.783144735,38.458204215719796,1371.0244658158297,80.0,1420.0,293.78241875471576,0.005925763361436024,0.07563478459705314,168.7546294048543,231366.72563373868,1090,5400,0.20185185185185187,56,115.89285714285714,6490,0,0,6490,0,2,2,Video streaming,0
2189,1639732.6595778996,56.830429170762805,749.0784191767472,60.0,1420.0,468.2301394800059,0.02596182237129411,0.05601030934160946,38.518097292958,28853.075429905122,832,1357,0.6131171702284451,37,59.16216216216216,2189,0,0,2189,0,4,2,Web browsing,0
15330,22223134.803647716,75.98443403231197,1449.650019807418,70.0,1420.0,140.56452594472375,0.004956584085604173,0.002522457044581782,201.7518481940788,292469.5707307295,14528,802,18.114713216957608,9,1703.3333333333333,15330,0,0,15330,0,1,2,File transfer,0
